id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
CLT0754,Boyer,Constance,jacquelinefernandes@example.net,1988-09-28,f,Agadir,0678223191,2022-08-13,referral
CLT0755,Camus,Maurice,anne04@example.org,1989-09-12,Homme,RABAT,0698119886,2021-07-23,organic
CLT0756,Langlois,Frédéric,launaycatherine@example.net,2000-09-06,Femme,Meknes,0731292667,2022-06-24,email_campaign
CLT0757,Laroche,Célina,ramostristan@example.com,1986-02-25,female,Tnja,0724812301,2023-07-23,paid_ads
CLT0758,Leclercq,Odette,patriciagrondin@example.org,1986-12-08,f,FES,0736574557,2024-09-11,paid_ads
CLT0759,Morel,Gabrielle,hubertzoe@example.com,1963-01-30,female,Marrakech,0611826282,2021-07-10,organic
CLT0760,Maurice,David,margaudklein@example.org,1978-10-23,Homme,RABAT,0715311583,2020-11-26,organic
CLT0761,Reynaud,Marine,isabelle96@example.net,1979-08-22,m,FES,0772198398,2024-10-10,organic
CLT0762,Lopez,Zoé,fmasson@example.com,1983-04-24,m,Meknes,0784574140,2022-12-16,organic
CLT0763,Boulay,Christine,gabriel88@example.net,2007-09-02,Femme,marrakech,0601092673,2021-05-15,organic
CLT0764,Sanchez,Audrey,yvesgautier@example.org,1974-03-29,Homme,Tnja,0668037899,2023-09-30,organic
CLT0765,Boulanger,Christine,leroylaetitia@example.com,1979-06-05,female,TANGER,0793418305,2020-07-26,referral
CLT0766,Fernandez,Lucy,margaretgautier@example.net,2007-03-24,h,casablanca,0711802175,2024-04-26,referral
CLT0767,Laporte,Lucas,qmenard@example.com,1987-02-03,h,Marrakech,0737272046,2020-05-05,email_campaign
CLT0768,Besnard,Charles,oda-costa@example.com,1973-06-29,1,TNG,0645531913,2022-05-01,referral
CLT0769,Morin,Sylvie,rogerphilippe@example.net,1985-08-21,Homme,FES,0695392572,2021-08-12,paid_ads
CLT0770,Ferrand,Daniel,labbeines@example.org,1978-05-23,m,marrakech,0707373953,2022-12-12,paid_ads
CLT0771,Cousin,Monique,torresanais@example.net,1976-05-21,1,marrakech,0624146578,2022-07-31,referral
CLT0772,Mercier,Marguerite,rguillon@example.com,1958-10-23,Femme,FES,0633728713,2021-05-24,paid_ads
CLT0773,De Sousa,Simone,parentdorothee@example.com,1973-09-23,h,Casablanca,0633455221,2023-08-21,referral
CLT0774,Albert,Lucy,qmartel@example.com,1969-03-17,Femme,TNG,0798941415,2024-11-07,email_campaign
CLT0775,Hoarau,Camille,hugues40@example.com,1956-04-24,male,TNG,0626556880,2021-11-01,referral
CLT0776,Dupuis,Jean,michaudsuzanne@example.org,1977-09-27,1,tanger,0728128131,2021-12-21,organic
CLT0777,Brun,Hélène,lucie07@example.net,1999-03-17,h,Meknes,0618797094,2021-11-23,social_media
CLT0778,Albert,Adrien,notemail,1963-10-08,f,tanger,0639407997,2024-12-19,email_campaign
CLT0779,Gallet,Robert,fmeyer@example.org,1967-02-25,h,Marrakech,0688967371,2020-12-19,referral
CLT0780,Barbier,Dominique,sebastien60@example.org,1995-06-12,h,Marrakech,0771798126,2021-01-30,referral
CLT0781,Guillon,Vincent,trenaud@example.net,1963-11-03,Femme,meknès,0681904544,2022-09-12,paid_ads
CLT0782,Carpentier,Adélaïde,eugenehenry@example.net,1997-12-20,m,Fes,0688037409,2020-03-13,organic
CLT0783,Toussaint,David,martymarcel@example.org,1974-04-23,Homme,Agadir,0683690670,2024-05-07,organic
CLT0784,Da Silva,Philippine,theresebonnet@example.net,2001-03-24,1,Fès,0603678484,2023-07-29,referral
CLT0785,Guillaume,Bernard,jeanninejean@example.org,1998-02-17,m,RABAT,0716887096,2021-01-01,social_media
CLT0786,Leroux,Aurore,theodorevidal@example.net,1970-05-13,female,Marrakech,0702372450,2023-03-10,referral
CLT0787,Devaux,Jacques,levequeanouk@example.org,1983-03-28,1,TNG,0791243951,2023-07-21,paid_ads
CLT0788,Regnier,Alex,upicard@example.com,1964-01-08,Homme,meknès,0717037344,2024-07-01,referral
CLT0789,Lecomte,Aimé,thibaut95@example.net,1999-07-13,m,Casablanca,0719435563,2022-04-09,paid_ads
CLT0790,Grégoire,Odette,letellierrene@example.com,2007-10-30,Femme,Tnja,0652324435,2022-12-28,social_media
CLT0791,Mace,Auguste,iberthelot@example.org,1955-09-01,Homme,Casablanca,0653581502,2024-06-03,referral
CLT0792,Leblanc,Marthe,bernard37@example.com,1962-12-03,Femme,Marrakech,0600814655,2021-11-10,social_media
CLT0793,Giraud,Hortense,arthur11@example.org,1966-04-27,m,meknès,0696292050,2020-10-02,email_campaign
CLT0794,Loiseau,Jacques,augusteguibert@example.org,2003-07-02,male,Casablanca,0720488089,2024-03-27,organic
CLT0795,Fontaine,Adélaïde,didierdavid@example.net,2005-08-23,h,tanger,0701474320,2020-04-27,organic
CLT0796,Bonnet,François,christine71@example.org,1978-02-03,male,Fès,0768968481,2023-11-12,email_campaign
CLT0797,Dupré,Xavier,schmittmanon@example.com,1986-09-08,0,tanger,0710623026,2020-09-02,social_media
CLT0798,Leclercq,Hugues,clemoine@example.net,1990-05-26,Homme,Tanger,0651753873,2024-02-25,social_media
CLT0799,Torres,Daniel,alexandre88@example.com,1970-01-06,Femme,CASABLANCA,0655254093,2023-04-16,referral
CLT0800,Blot,Noël,notemail,1974-09-16,0,Marrakech,0663318364,2021-01-18,paid_ads
CLT0801,Charrier,Renée,guillaumeyves@example.net,1991-03-12,male,casablanca,0652839973,2021-12-03,referral
CLT0802,Laurent,Martin,suzanne59@example.org,2004-02-07,1,Fès,0740642940,2022-03-06,referral
CLT0803,François,Sylvie,lgarcia@example.org,1992-10-15,Homme,Casablanca,0712557512,2020-09-15,social_media
CLT0804,Laurent,Nathalie,oschneider@example.org,1963-09-19,f,casablanca,0798891304,2021-11-27,organic
CLT0805,Perrier,Michèle,jlacroix@example.org,1998-12-16,Femme,Casablanca,0665800005,2022-12-05,referral
CLT0806,Leroy,Monique,odettereynaud@example.com,1976-11-24,1,casablanca,0634631982,2022-05-30,social_media
CLT0807,Toussaint,Antoine,theophilebourdon@example.net,1955-11-02,Femme,CASABLANCA,0791425577,2022-11-04,organic
CLT0808,Parent,Grégoire,couturierdorothee@example.com,1974-02-09,male,RABAT,0644332023,2023-02-28,organic
CLT0809,Lelièvre,Colette,dthierry@example.org,2000-11-08,male,TANGER,0745575136,2021-06-25,paid_ads
CLT0810,Dos Santos,Antoinette,amelieleblanc@example.org,1989-11-01,m,Oujda,0762516124,2021-11-20,referral
CLT0811,Peltier,Yves,matthieulouis@example.com,1993-12-06,Femme,Fès,0642973737,2024-07-08,paid_ads
CLT0812,Sanchez,Jules,vcollet@example.org,1976-09-18,f,Tanger,0792280336,2023-01-02,referral
CLT0813,Gaillard,Pierre,arnauderoy@example.net,1988-01-26,Femme,FES,0685890739,2021-05-15,paid_ads
CLT0814,Bonneau,Dominique,rpoirier@example.com,1957-02-27,Homme,CASABLANCA,0700581576,2021-09-21,referral
CLT0815,Fernandes,Antoinette,pgregoire@example.net,1969-09-16,m,Oujda,0750892671,2021-04-11,social_media
CLT0816,Michel,Michèle,baillymaurice@example.org,1964-01-05,1,Fès,0761528678,2022-08-16,paid_ads
CLT0817,De Sousa,Alix,bouvieredouard@example.org,1988-02-12,1,casablanca,0709969774,2024-02-02,social_media
CLT0818,Baron,Marianne,juliette05@example.org,1997-03-28,0,agadir,0627844785,2023-09-09,organic
CLT0819,Cohen,Alice,sguillot@example.net,1972-07-25,Homme,agadir,0685519450,2023-12-12,email_campaign
CLT0820,Pons,Marthe,mhuet@example.net,1997-12-10,1,Tnja,0700903463,2020-03-13,referral
CLT0821,Alexandre,Bernadette,aureliepinto@example.com,1968-10-21,Homme,Marrakech,0708362239,2023-05-25,paid_ads
CLT0822,Ribeiro,Eugène,vmunoz@example.org,1992-05-15,male,casablanca,0648199409,2023-02-10,paid_ads
CLT0823,Vallée,Bernard,pperret@example.com,1993-04-23,male,CASABLANCA,0791444629,2021-02-15,organic
CLT0824,Chrétien,Yves,rolandmunoz@example.net,2000-01-17,0,Agadir,0799322547,2022-02-17,organic
CLT0825,Camus,Bernard,margaret09@example.org,1985-04-15,Femme,RABAT,0607003594,2020-03-31,organic
CLT0826,Imbert,Marcelle,lenoirgilles@example.net,1960-10-15,Homme,casablanca,0715058288,2020-06-25,referral
CLT0827,Le Gall,Émilie,pbertin@example.com,1961-03-18,m,Rabat,0729075495,2024-02-23,paid_ads
CLT0828,Parent,Alain,qrenaud@example.org,1958-03-19,f,TNG,0707060602,2022-07-30,social_media
CLT0829,Alexandre,Colette,godardthibaut@example.com,1973-02-11,0,Tanger,0622772781,2021-03-17,email_campaign
CLT0830,Berger,Danielle,oliviermary@example.com,1993-05-01,1,Casablanca,0773185886,2024-02-09,referral
CLT0831,Bonnet,Dominique,paulette06@example.net,1967-10-14,m,Tanger,0631254391,2023-06-16,referral
CLT0832,Guillou,Hélène,xdaniel@example.com,2004-04-05,female,Tnja,0671667767,2024-04-29,paid_ads
CLT0833,Lacroix,Mathilde,sabinegiraud@example.net,1973-06-26,Homme,Tanger,0690255981,2023-03-18,referral
CLT0834,Vincent,Raymond,theodorebertin@example.net,1996-11-22,male,meknès,0701799497,2021-04-05,email_campaign
CLT0835,Briand,Camille,mathilde15@example.org,1989-10-16,female,Marrakech,0619829855,2020-11-28,referral
CLT0836,Voisin,Alex,kleinvictor@example.org,1959-08-10,female,TNG,0702049048,2023-03-20,paid_ads
CLT0837,Lambert,Henriette,drobin@example.com,1994-10-01,h,FES,0728726663,2022-07-22,social_media
CLT0838,Guyon,Odette,allainarthur@example.com,1999-03-16,0,Tanger,0620404138,2023-09-09,social_media
CLT0839,Lebrun,Aimée,benjamin74@example.net,1982-07-27,h,Tanger,0679619219,2021-03-08,social_media
CLT0840,Arnaud,Juliette,kmercier@example.net,1963-08-02,female,casablanca,0609912713,2020-12-01,referral
CLT0841,Da Silva,Adélaïde,eric99@example.org,1977-06-06,male,FES,0620769183,2024-05-17,organic
CLT0842,Boulanger,Geneviève,lenoirnoel@example.net,1987-08-25,m,FES,0735288490,2020-05-04,email_campaign
CLT0843,Le Goff,Victoire,dpetit@example.org,2008-01-26,m,Casablanca,0663504361,2024-06-13,paid_ads
CLT0844,Didier,Jacques,ucarpentier@example.org,2005-02-03,male,OUJDA,0792309266,2024-01-07,social_media
CLT0845,Aubert,Chantal,laurent70@example.org,1982-10-06,f,Meknes,0751020448,2022-01-07,organic
CLT0846,Philippe,Gabrielle,dorotheemaillard@example.com,1997-05-15,h,Oujda,0730051346,2021-05-23,referral
CLT0847,Duhamel,Maggie,arnaude14@example.net,1988-10-03,Femme,tanger,0728031202,2024-05-12,referral
CLT0848,Neveu,Victor,luciewagner@example.com,1985-10-02,0,Meknes,0645822714,2020-05-07,social_media
CLT0849,Gérard,Bernadette,catherinedumas@example.com,1967-07-22,Homme,marrakech,0741020792,2023-11-29,email_campaign
CLT0850,Thierry,Théodore,vincentpeltier@example.com,2004-12-10,0,Tanger,0641576914,2024-09-22,organic
CLT0851,Guillot,Julie,laetitia28@example.net,1997-10-07,male,Oujda,0741701293,2023-08-25,organic
CLT0852,Renard,Laure,auguste57@example.org,1986-07-22,f,RABAT,0779319285,2023-09-05,email_campaign
CLT0853,Thierry,Jean,grondinpierre@example.com,1987-03-18,1,RABAT,0652454389,2020-06-14,referral
CLT0854,Salmon,Paulette,sebastien00@example.net,1985-11-21,0,Casablanca,0675369228,2020-05-18,email_campaign
CLT0855,Petitjean,Danielle,efrancois@example.org,1988-06-09,male,TNG,0721416174,2024-01-16,referral
CLT0856,Pons,Laetitia,boyercolette@example.org,1977-12-06,female,Agadir,0777345844,2021-07-15,organic
CLT0857,Bonnin,Gilbert,duhamelanouk@example.net,1957-02-11,h,FES,0718340321,2024-11-11,paid_ads
CLT0858,Perrot,Étienne,piresmichel@example.com,2000-11-13,Femme,RABAT,0657079379,2021-02-20,social_media
CLT0859,Lévêque,Hortense,michelleperon@example.net,1968-11-10,Homme,FES,0759660706,2024-05-28,paid_ads
CLT0860,Gros,Julien,renee24@example.com,1962-07-16,m,Oujda,0722379353,2021-02-19,social_media
CLT0861,Hebert,Christelle,bousquetandree@example.net,1970-06-05,male,Fes,0746403614,2022-03-08,organic
CLT0862,Torres,Maurice,luciewagner@example.com,1984-07-21,Femme,tanger,0708369148,2023-12-03,paid_ads
CLT0863,Roy,Éric,parisisabelle@example.org,1982-04-17,1,Fes,0741533822,2021-07-26,social_media
CLT0864,Gimenez,Louis,micheleda-costa@example.org,1973-06-13,male,marrakech,0602364802,2024-11-16,social_media
CLT0865,Gilbert,Isabelle,marthemary@example.org,1962-11-05,male,Fes,0633739647,2024-10-04,email_campaign
CLT0866,Auger,Susanne,umahe@example.com,2002-12-16,female,tanger,0663126955,2021-04-13,email_campaign
CLT0867,Mendès,Victoire,barbelucas@example.net,1984-11-09,m,Rabat,0660830423,2023-08-26,email_campaign
CLT0868,Michel,Juliette,celine13@example.com,1958-12-23,1,TANGER,0670233326,2022-02-06,organic
CLT0869,Mallet,Astrid,lemairemathilde@example.com,1973-07-30,1,FES,0669938209,2020-07-03,social_media
CLT0870,Barbier,Paul,christinebonnin@example.com,1985-09-15,1,agadir,0703642482,2020-11-12,social_media
CLT0871,Le Roux,Robert,maggieaubert@example.org,1965-09-24,female,Fès,0634172132,2023-11-02,email_campaign
CLT0872,Pons,Emmanuel,celineaubert@example.com,1980-09-24,h,Tanger,0714802833,2024-07-14,email_campaign
CLT0873,Boutin,Yves,bertinfrancois@example.com,1961-11-30,m,Agadir,0794270883,2021-03-30,paid_ads
CLT0874,Bonnin,Claudine,isabellelopes@example.org,1957-12-18,m,meknès,0607271071,2020-03-25,paid_ads
CLT0875,Clément,Georges,boucherlaurent@example.org,1963-08-07,male,Fes,0703050223,2023-09-24,organic
CLT0876,Da Costa,Maurice,qschneider@example.net,1956-04-17,0,Tanger,0766699907,2024-06-18,social_media
CLT0877,Bourdon,Philippine,ulacroix@example.net,1958-12-27,Femme,casablanca,0742655059,2023-02-19,referral
CLT0878,Marion,William,bgilbert@example.net,2000-07-27,0,Oujda,0688842359,2020-03-13,social_media
CLT0879,Weiss,Robert,peltierpenelope@example.net,1987-04-22,Homme,marrakech,0619266454,2020-03-06,email_campaign
CLT0880,Muller,Juliette,catherine85@example.net,2004-10-20,m,Oujda,0606957347,2022-05-23,referral
CLT0881,Étienne,Guy,royluc@examplenet,1962-08-21,female,FES,0753877992,2022-10-20,email_campaign
CLT0882,Giraud,Roland,valentinefabre@example.com,1996-02-18,1,Tnja,0724259090,2022-10-18,organic
CLT0883,Joubert,Franck,suzanne09@example.net,1970-08-06,Homme,meknès,0617389789,2024-02-20,social_media
CLT0884,Marchal,Isabelle,btoussaint@example.com,1959-11-01,male,Tnja,0667427853,2021-03-06,paid_ads
CLT0885,Thierry,Philippe,celinafabre@example.net,1962-06-25,m,marrakech,0639417943,2022-02-05,social_media
CLT0886,Vallée,Aimé,benoitgilles@example.org,1962-10-15,f,Marrakech,0780270298,2022-09-01,referral
CLT0887,Baudry,Adrienne,stephanebuisson@example.org,1978-05-31,0,Tanger,0638068882,2021-01-26,email_campaign
CLT0888,Lacroix,Laure,srousset@,1999-07-24,0,Agadir,0790762339,2023-09-21,social_media
CLT0889,Merle,Christiane,christophe38@example.com,1998-07-25,Femme,RABAT,0772778486,2020-06-10,email_campaign
CLT0890,Giraud,Madeleine,thierryvasseur@example.com,2002-04-24,1,Oujda,0763998093,2024-04-15,organic
CLT0891,Loiseau,Thibaut,notemail,1982-04-19,Homme,TNG,0731590492,2021-07-17,social_media
CLT0892,Roger,Caroline,christiane28@example.com,1994-03-14,female,Casablanca,0725507965,2023-10-08,referral
CLT0893,Girard,Frédérique,massonxavier@example.net,2006-10-20,female,Fes,0752151647,2024-02-09,social_media
CLT0894,Dumas,Thomas,faivremargaud@example.org,1958-06-07,0,RABAT,0797689044,2020-06-11,social_media
CLT0895,Riou,Alex,kmaillet@example.org,1989-06-14,Femme,tanger,0783452106,2022-09-18,paid_ads
CLT0896,Torres,Arnaude,elacombe@example.net,1965-08-30,f,CASABLANCA,0776361746,2023-07-12,social_media
CLT0897,Dupré,Inès,kferreira@example.net,1996-10-14,h,FES,0720456786,2023-06-17,paid_ads
CLT0898,Barre,Capucine,gerardloiseau@example.net,1973-09-17,Femme,Tanger,0719620682,2024-08-21,paid_ads
CLT0899,Gérard,Julien,laetitiapetitjean@example.org,1990-09-02,male,Meknes,0685564335,2021-07-12,social_media
CLT0900,Hernandez,Marcel,bbonnin@example.org,2004-08-16,h,Meknes,0631538382,2022-12-04,referral
CLT0901,Moreno,Paulette,gerard88@example.net,2007-03-27,female,RABAT,0703387776,2021-02-24,organic
CLT0902,Denis,Véronique,paulettecarpentier@example.com,1961-01-02,male,Tnja,0766337206,2021-10-05,email_campaign
CLT0903,Bazin,Bertrand,sebastienturpin@example.com,2000-07-22,Homme,marrakech,0675348829,2023-12-11,organic
CLT0904,Guilbert,Denis,evrardanais@example.net,1998-02-24,Homme,Fes,0736966718,2020-08-05,organic
CLT0905,Blanchard,Michèle,augustevoisin@example.com,1984-05-17,1,CASABLANCA,0765305164,2022-10-22,referral
CLT0906,Robert,Laurence,rmichaud@example.org,1975-01-13,h,Marrakech,0790643139,2024-05-30,referral
CLT0907,Evrard,Hélène,plaporte@example.com,1975-09-20,0,Tnja,0630088753,2022-11-01,organic
CLT0908,Pinto,Tristan,rocherjerome@example.org,1969-03-23,Homme,Meknes,0665764213,2020-07-24,organic
CLT0909,Renault,Arnaude,michele36@example.org,2004-05-11,0,Fès,0746673992,2023-08-25,referral
CLT0910,Antoine,Inès,lferrand@example.net,1995-07-09,m,Meknes,0725092792,2021-11-22,paid_ads
CLT0911,Clément,Eugène,costeclaude@example.org,1997-12-01,female,FES,0730420885,2023-04-05,social_media
CLT0912,Blanc,Augustin,alexandre40@example.org,1985-06-09,m,Fès,0679697338,2024-11-07,social_media
CLT0913,Fernandes,Susan,joubertemile@example.com,1974-10-07,m,Meknes,0690092794,2020-04-03,organic
CLT0914,Poulain,Gabrielle,julienolivie@example.org,2005-02-28,Femme,Casablanca,0621809225,2021-04-10,referral
CLT0915,Boulanger,Gilbert,reyclaire@example.net,1972-09-29,Femme,TNG,0609175033,2022-09-28,referral
CLT0916,Maillot,Édith,usauvage@example.com,1966-12-25,m,Tnja,0717039589,2020-09-09,social_media
CLT0917,Payet,Daniel,vjacquet@example.com,1977-07-20,Femme,Rabat,0607185994,2023-12-28,referral
CLT0918,Michel,Victoire,stephane03@example.org,1961-05-21,h,agadir,0630714417,2021-06-30,email_campaign
CLT0919,Moreau,Bernard,celinevalentin@example.net,1986-06-02,0,Agadir,0672143148,2021-07-25,organic
CLT0920,Voisin,Tristan,baronthibaut@example.org,1976-04-05,m,Tanger,0769972683,2024-07-14,organic
CLT0921,Huet,Richard,ponschristine@example.org,1963-04-01,1,Oujda,0789366487,2020-09-14,social_media
CLT0922,Loiseau,François,costelucexample.org,1960-01-08,0,Casablanca,0796426718,2023-09-02,social_media
CLT0923,Loiseau,Christine,ramosmichelle@example.net,1983-09-25,male,Tnja,0655340452,2023-03-16,referral
CLT0924,Masson,Françoise,henri05@example.org,1969-11-26,h,tanger,0674912981,2024-05-07,social_media
CLT0925,Albert,Michelle,mbouvet@example.net,1981-06-13,Femme,Fes,0674948955,2024-01-04,referral
CLT0926,Devaux,Émile,amelie85@example.net,1969-10-19,0,RABAT,0710826815,2020-09-12,email_campaign
CLT0927,Gaillard,Thibaut,laetitia74@example.org,1987-08-02,h,Marrakech,0721000949,2024-07-08,social_media
CLT0928,Vaillant,Frédéric,ccamus@example.com,1997-10-28,Femme,Meknes,0630066605,2021-04-24,email_campaign
CLT0929,Hoareau,Victor,chauvetemmanuel@example.com,1979-11-25,male,OUJDA,0628719069,2022-05-06,social_media
CLT0930,Ollivier,Hortense,gaudinmarine@example.com,1970-01-21,f,FES,0625892061,2023-09-13,referral
CLT0931,Bourgeois,Élisabeth,remynoel@example.org,1963-05-15,0,TANGER,0698443565,2023-12-08,paid_ads
CLT0932,Lambert,Alphonse,audrey87@example.net,1992-01-19,Homme,TNG,0696244374,2020-04-15,paid_ads
CLT0933,Étienne,Jacques,emmanuellemartel@example.net,2032-01-01,f,CASABLANCA,0665959022,2021-01-13,referral
CLT0934,Marty,Maurice,antoineemmanuelle@example.com,1983-12-09,0,Agadir,0669836381,2022-07-03,organic
CLT0935,Barbe,Suzanne,paulette80@example.com,1968-11-22,female,tanger,0634743249,2021-01-23,referral
CLT0936,Lopes,Louis,clebrun@example.com,1959-06-10,m,agadir,0713410908,2024-02-08,email_campaign
CLT0937,Salmon,Marie,michelle11@example.org,1974-05-12,1,Fès,0731513648,2022-10-19,organic
CLT0938,Bouvier,Pauline,alphonsemallet@example.com,1978-09-12,0,Oujda,0730245386,2022-06-22,social_media
CLT0939,Briand,Aurélie,olanglois@example.com,1981-07-19,Femme,agadir,0745687666,2023-09-15,organic
CLT0940,Robin,Hélène,xavier55@example.net,1979-02-23,0,FES,0669888647,2024-01-10,organic
CLT0941,Weiss,Édouard,nathmaurice@example.org,1992-10-11,h,Tanger,0673946370,2020-11-07,social_media
CLT0942,Alves,David,jacqueline04@example.net,2032-01-01,m,Oujda,0628052636,2024-04-21,paid_ads
CLT0943,Collin,Olivie,alexlaroche@example.com,1967-05-21,h,Agadir,0646310908,2022-01-15,paid_ads
CLT0944,Perrin,Margot,jules36@example.org,2000-04-22,h,marrakech,0752843082,2023-08-13,organic
CLT0945,Grégoire,Louis,clementguillaume@example.net,1971-06-08,male,CASABLANCA,0675594026,2021-07-04,paid_ads
CLT0946,Maury,André,amasson@example.org,2005-03-14,0,Marrakech,0702704380,2020-04-09,email_campaign
CLT0947,Peltier,Georges,isabelle58@example.net,1966-01-25,h,Casablanca,0640493338,2020-01-10,organic
CLT0948,Peltier,Arthur,hlefevre@example.org,1984-10-15,male,CASABLANCA,0719909831,2022-03-26,organic
CLT0949,Georges,Jeannine,sdias@example.com,1973-06-04,Femme,Fès,0666541636,2024-01-29,email_campaign
CLT0950,Briand,Adélaïde,obrun@example.com,2006-10-08,Femme,FES,0768899954,2022-06-28,organic
CLT0951,Wagner,Xavier,valerie08@example.com,1958-04-12,h,FES,0664747549,2021-08-22,referral
